Timestamp,URMS,UMN,UDC,UAC,IRMS,IMN,IDC,IAC,P,S,Q,LAMB,PHI,FU,FI
2024-04-25T17:08:06,0.0214,0.0226,-0.0002,0.0214,0.75,0.0,0.35,0.66,0.0,0.02,0.02,0.0519,87.02,nan,nan
2024-04-25T17:08:07,0.0213,0.0225,-0.0002,0.0213,0.76,0.0,0.39,0.66,0.0,0.02,0.02,0.0452,87.41,nan,nan
2024-04-25T17:08:08,0.0214,0.0225,-0.0002,0.0214,0.77,0.0,0.4,0.66,0.0,0.02,0.02,0.0427,87.55,nan,nan
2024-04-25T17:08:10,0.0213,0.0225,-0.0001,0.0213,0.77,0.0,0.39,0.67,0.0,0.02,0.02,0.0464,87.34,nan,nan
2024-04-25T17:08:11,0.0214,0.0226,-0.0003,0.0214,0.78,0.0,0.38,0.68,0.0,0.02,0.02,0.0252,88.56,nan,nan
2024-04-25T17:08:12,0.0213,0.0225,-0.0003,0.0213,0.78,0.0,0.4,0.67,0.0,0.02,0.02,0.0362,87.92,nan,nan
2024-04-25T17:08:13,0.0213,0.0225,-0.0002,0.0213,0.78,0.0,0.41,0.66,0.0,0.02,0.02,0.0475,87.28,nan,nan
2024-04-25T17:08:15,0.0214,0.0225,-0.0003,0.0214,0.78,0.0,0.39,0.67,0.0,0.02,0.02,0.0417,87.61,nan,nan
2024-04-25T17:08:16,0.0214,0.0225,-0.0002,0.0214,0.8,0.0,0.42,0.68,0.0,0.02,0.02,0.0439,87.48,nan,nan
2024-04-25T17:08:17,0.0214,0.0225,-0.0002,0.0214,0.78,0.0,0.39,0.67,0.0,0.02,0.02,0.0438,87.49,nan,nan
2024-04-25T17:08:19,0.0214,0.0225,-0.0003,0.0214,0.77,0.0,0.39,0.66,0.0,0.02,0.02,0.0372,87.87,nan,nan
2024-04-25T17:08:20,0.0214,0.0225,-0.0002,0.0214,0.78,0.0,0.39,0.67,0.0,0.02,0.02,0.0296,88.31,nan,nan
2024-04-25T17:08:21,0.0216,0.0227,-0.0003,0.0216,0.8,0.0,0.42,0.68,0.0,0.02,0.02,0.0371,87.88,nan,nan
2024-04-25T17:08:22,0.0221,0.0229,-0.0003,0.0221,0.78,0.0,0.4,0.67,0.0,0.02,0.02,0.0411,87.64,nan,nan
2024-04-25T17:08:24,0.0215,0.0226,-0.0002,0.0215,0.77,0.0,0.4,0.66,0.0,0.02,0.02,0.0412,87.64,nan,nan
2024-04-25T17:08:25,0.0217,0.0227,-0.0002,0.0217,0.78,0.0,0.39,0.68,0.0,0.02,0.02,0.0527,86.98,nan,nan
2024-04-25T17:08:26,0.0221,0.0229,-0.0002,0.0221,0.79,0.0,0.4,0.68,0.0,0.02,0.02,0.0359,87.94,nan,nan
2024-04-25T17:08:27,0.0216,0.0227,-0.0002,0.0216,0.78,0.0,0.41,0.66,0.0,0.02,0.02,0.0325,88.13,nan,nan
2024-04-25T17:08:29,0.0216,0.0227,-0.0003,0.0216,0.75,0.0,0.37,0.66,0.0,0.02,0.02,0.0458,87.37,nan,nan
2024-04-25T17:08:30,0.0221,0.0229,-0.0002,0.0221,0.77,0.0,0.37,0.68,0.0,0.02,0.02,0.0276,88.42,nan,nan
2024-04-25T17:08:31,0.0217,0.0227,-0.0003,0.0217,0.78,0.0,0.38,0.68,0.0,0.02,0.02,0.0441,87.47,nan,nan
2024-04-25T17:08:32,0.0216,0.0227,-0.0003,0.0216,0.77,0.0,0.38,0.67,0.0,0.02,0.02,0.0462,87.35,nan,nan
2024-04-25T17:08:34,0.0218,0.0228,-0.0003,0.0218,0.78,0.0,0.4,0.67,0.0,0.02,0.02,0.0446,87.44,nan,nan
2024-04-25T17:08:35,0.0216,0.0227,-0.0002,0.0216,0.79,0.0,0.39,0.68,0.0,0.02,0.02,0.0267,88.47,nan,nan
2024-04-25T17:08:36,0.022,0.0229,-0.0003,0.022,0.78,0.0,0.38,0.68,0.0,0.02,0.02,0.0318,88.17,nan,nan
