step,time,pv1_input_current_sum,pv1_input_current_avg,4000100388 output_source_priority,4000100388 charger_source_priority,4000100388 input_voltage_range,4000100388 ac_output_voltage,4000100388 ac_output_frequency,4000100388 max_ac_charging_current,4000100388 ac_input_current,4000100388 battery_charging_current,4000100388 ac_input_active_power,4000100388 ac_output_active_power,4000100388 pv1_input_current,4000100388 mode,4000100388 fault_mode,4000100237 output_source_priority,4000100237 charger_source_priority,4000100237 input_voltage_range,4000100237 ac_output_voltage,4000100237 ac_output_frequency,4000100237 max_ac_charging_current,4000100237 ac_input_current,4000100237 battery_charging_current,4000100237 ac_input_active_power,4000100237 ac_output_active_power,4000100237 pv1_input_current,4000100237 mode,4000100237 fault_mode
2,2024-04-23T13:37:33.929791,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,4204,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.3,50.0,30,0.0,0,0,4205,0.0,B,48
2,2024-04-23T13:37:35.557614,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.4,50.0,30,0.0,0,0,4204,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.3,50.0,30,0.0,0,0,4205,0.0,B,48
2,2024-04-23T13:37:37.062167,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.4,50.0,30,0.0,0,0,4204,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.1,49.9,30,0.0,0,0,4209,0.0,B,48
2,2024-04-23T13:37:38.612009,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.4,50.0,30,0.0,0,0,4204,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.1,49.9,30,0.0,0,0,4209,0.0,B,48
3,2024-04-23T13:37:42.120244,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.6,50.0,30,0.0,0,0,4164,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.3,50.0,30,0.0,0,0,4234,0.0,B,48
3,2024-04-23T13:37:43.790372,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.4,50.0,30,0.0,0,0,4184,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.3,50.0,30,0.0,0,0,4234,0.0,B,48
3,2024-04-23T13:37:45.539744,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.4,50.0,30,0.0,0,0,4184,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.6,50.0,30,0.0,0,0,4223,0.0,B,48
3,2024-04-23T13:37:47.217316,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.4,50.0,30,0.0,0,0,4184,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.6,50.0,30,0.0,0,0,4223,0.0,B,48
3,2024-04-23T13:37:48.755764,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.3,49.9,30,18.5,0,4227,4195,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.6,50.0,30,0.0,0,0,4223,0.0,B,48
3,2024-04-23T13:37:50.322706,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.3,49.9,30,18.5,0,4227,4195,0.0,B,48,solar_utility_bat,solar_utility,appliance,227.4,50.0,30,0.0,0,0,4054,0.0,L,48
3,2024-04-23T13:37:51.868892,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.3,49.9,30,18.5,0,4227,4195,0.0,L,48,solar_utility_bat,solar_utility,appliance,227.4,50.0,30,17.7,0,4046,4054,0.0,L,48
4,2024-04-23T13:37:55.054012,0.0,0.0,solar_utility_bat,solar_utility,appliance,228.1,49.9,30,18.6,0,4247,4226,0.0,L,48,solar_utility_bat,solar_utility,appliance,226.7,49.9,30,0.0,0,0,4044,0.0,L,48
4,2024-04-23T13:37:56.519362,0.0,0.0,solar_utility_bat,solar_utility,appliance,228.1,49.9,30,18.6,0,4247,4226,0.0,B,48,solar_utility_bat,solar_utility,appliance,226.7,49.9,30,0.0,0,0,4044,0.0,L,48
4,2024-04-23T13:37:58.125057,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.1,50.0,30,0.0,0,0,4196,0.0,B,48,solar_utility_bat,solar_utility,appliance,226.7,49.9,30,0.0,0,0,4044,0.0,B,48
4,2024-04-23T13:37:59.637102,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.1,50.0,30,0.0,0,0,4196,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.0,49.9,30,0.0,0,0,4239,0.0,B,48
4,2024-04-23T13:38:01.190425,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.1,50.0,30,0.0,0,0,4196,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.0,49.9,30,0.0,0,0,4239,0.0,B,48
4,2024-04-23T13:38:02.762924,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.6,50.0,30,0.0,0,0,4190,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.0,49.9,30,0.0,0,0,4239,0.0,B,48
4,2024-04-23T13:38:04.310232,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.6,50.0,30,0.0,0,0,4190,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.1,50.0,30,0.0,0,0,4190,0.0,B,48
5,2024-04-23T13:38:07.865348,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.4,50.0,30,0.0,0,0,4184,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.3,49.9,30,0.0,0,0,4242,0.0,B,48
5,2024-04-23T13:38:09.470786,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.4,50.0,30,0.0,0,0,4184,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.3,49.9,30,0.0,0,0,4242,0.0,B,48
5,2024-04-23T13:38:11.278710,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.1,50.0,30,0.0,0,0,4189,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.3,49.9,30,0.0,0,0,4242,0.0,B,48
5,2024-04-23T13:38:12.908600,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.1,50.0,30,0.0,0,0,4189,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.3,49.9,30,0.0,0,0,4242,0.0,B,48
5,2024-04-23T13:38:14.477130,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,229.3,49.9,30,0.0,0,0,4242,0.0,S,48
5,2024-04-23T13:38:16.292394,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
5,2024-04-23T13:38:17.754875,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
6,2024-04-23T13:38:21.299071,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
6,2024-04-23T13:38:22.849997,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
6,2024-04-23T13:38:24.545310,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
6,2024-04-23T13:38:26.182597,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
6,2024-04-23T13:38:27.934142,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
6,2024-04-23T13:38:29.561013,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
6,2024-04-23T13:38:31.234302,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
7,2024-04-23T13:38:39.540852,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
7,2024-04-23T13:38:45.027312,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
7,2024-04-23T13:38:50.885317,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,53.5,0,0,0,0.0,S,48
7,2024-04-23T13:38:56.474963,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,53.5,0,0,0,0.0,S,48
7,2024-04-23T13:39:02.188723,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,3.3,0,764,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,504,0,0.0,S,48
7,2024-04-23T13:39:08.072929,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.6,25,1063,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,509,0,0.0,S,48
7,2024-04-23T13:39:13.711031,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.8,19,1106,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,517,0,0.0,S,48
7,2024-04-23T13:39:19.438345,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.8,19,1106,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,508,0,0.0,S,48
7,2024-04-23T13:39:25.084255,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.8,19,1114,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,520,0,0.0,S,48
7,2024-04-23T13:39:30.592096,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.8,19,1119,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,520,0,0.0,S,48
7,2024-04-23T13:39:36.210469,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.8,19,1119,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.1,9,498,0,0.0,S,48
7,2024-04-23T13:39:41.716790,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.7,19,1085,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.1,9,504,0,0.0,S,48
7,2024-04-23T13:39:47.419499,0.0,0.0,solar_utility_bat,solar_utility,ups,229.4,50.0,30,4.9,19,1136,0,0.0,L,48,solar_utility_bat,solar_utility,appliance,228.6,49.9,30,3.1,11,718,148,0.0,L,48
7,2024-04-23T13:39:53.531956,0.0,0.0,solar_utility_bat,solar_utility,ups,229.2,50.0,30,4.8,19,1113,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.6,50.0,30,3.3,11,755,124,0.0,L,48
7,2024-04-23T13:39:59.269628,0.0,0.0,solar_utility_bat,solar_utility,ups,229.4,50.0,30,4.8,19,1122,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.8,50.0,30,3.1,10,719,131,0.0,L,48
7,2024-04-23T13:40:04.784441,0.0,0.0,solar_utility_bat,solar_utility,ups,229.5,50.0,30,4.8,19,1116,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.6,50.0,30,3.2,10,751,136,0.0,L,48
7,2024-04-23T13:40:10.521330,0.0,0.0,solar_utility_bat,solar_utility,ups,229.4,50.0,30,4.8,19,1113,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.6,50.0,30,3.1,10,713,151,0.0,L,48
7,2024-04-23T13:40:16.065179,0.0,0.0,solar_utility_bat,solar_utility,ups,229.4,50.0,30,4.8,19,1113,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.8,49.9,30,3.3,10,763,152,0.0,L,48
7,2024-04-23T13:40:21.798499,0.0,0.0,solar_utility_bat,solar_utility,ups,229.4,50.0,30,7.2,28,1667,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.7,49.9,30,4.4,14,1028,198,0.0,L,48
7,2024-04-23T13:40:27.417711,0.0,0.0,solar_utility_bat,solar_utility,ups,229.1,49.9,30,7.9,31,1810,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.7,49.9,30,4.4,14,1028,198,0.0,L,48
7,2024-04-23T13:40:33.163018,0.0,0.0,solar_utility_bat,solar_utility,ups,229.2,49.9,30,7.8,32,1802,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.4,49.9,30,6.3,23,1459,125,0.0,L,48
7,2024-04-23T13:40:38.643717,0.0,0.0,solar_utility_bat,solar_utility,ups,229.1,50.0,30,7.5,30,1732,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.7,50.0,30,7.1,28,1622,34,0.0,L,48
7,2024-04-23T13:40:44.352513,0.0,0.0,solar_utility_bat,solar_utility,ups,229.2,49.9,30,7.9,30,1812,25,0.0,L,48,solar_utility_bat,solar_utility,ups,228.1,49.9,30,7.8,31,1799,0,0.0,L,48
7,2024-04-23T13:40:50.203819,0.0,0.0,solar_utility_bat,solar_utility,ups,229.1,50.0,30,7.5,30,1721,22,0.0,L,48,solar_utility_bat,solar_utility,ups,228.4,49.9,30,7.5,30,1730,4,0.0,L,48
7,2024-04-23T13:40:55.886845,0.0,0.0,solar_utility_bat,solar_utility,ups,229.0,50.0,30,7.5,30,1731,4,0.0,L,48,solar_utility_bat,solar_utility,ups,228.6,49.9,30,7.6,30,1741,2,0.0,L,48
7,2024-04-23T13:41:01.867679,0.0,0.0,solar_utility_bat,solar_utility,ups,229.0,50.1,30,7.7,30,1779,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.1,50.0,30,7.5,30,1723,12,0.0,L,48
7,2024-04-23T13:41:07.474734,0.0,0.0,solar_utility_bat,solar_utility,ups,229.3,50.0,30,7.6,30,1758,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.3,49.9,30,7.5,30,1719,3,0.0,L,48
7,2024-04-23T13:41:13.214372,0.0,0.0,solar_utility_bat,solar_utility,ups,229.3,50.0,30,7.6,30,1758,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.2,50.0,30,7.4,30,1710,17,0.0,L,48
7,2024-04-23T13:41:18.993511,0.0,0.0,solar_utility_bat,solar_utility,ups,228.9,50.0,30,7.6,30,1761,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.2,49.9,30,7.5,30,1730,0,0.0,L,48
7,2024-04-23T13:41:24.877901,0.0,0.0,solar_utility_bat,solar_utility,ups,228.9,50.0,30,7.7,30,1775,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.2,49.9,30,7.5,30,1730,0,0.0,L,48
7,2024-04-23T13:41:30.566855,0.0,0.0,solar_utility_bat,solar_utility,ups,229.1,50.0,30,7.7,30,1777,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.7,50.0,30,7.5,30,1729,0,0.0,L,48
7,2024-04-23T13:41:36.320669,0.0,0.0,solar_utility_bat,solar_utility,ups,229.1,50.0,30,7.6,30,1750,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.5,50.0,30,7.6,30,1745,10,0.0,L,48
7,2024-04-23T13:41:41.898805,0.0,0.0,solar_utility_bat,solar_utility,ups,229.2,50.0,30,7.7,30,1765,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.2,50.0,30,7.5,30,1725,5,0.0,L,48
7,2024-04-23T13:41:47.448678,0.0,0.0,solar_utility_bat,solar_utility,ups,229.3,49.9,30,5.3,21,1217,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.7,50.0,30,4.0,13,936,128,0.0,L,48
7,2024-04-23T13:41:53.010568,0.0,0.0,solar_utility_bat,solar_utility,ups,229.3,49.9,30,5.3,20,1220,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.7,50.0,30,4.2,15,968,107,0.0,L,48
7,2024-04-23T13:41:58.770842,0.0,0.0,solar_utility_bat,solar_utility,ups,229.2,50.1,30,4.5,18,1052,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.8,50.0,30,3.8,13,872,86,0.0,L,48
7,2024-04-23T13:42:04.646021,0.0,0.0,solar_utility_bat,solar_utility,ups,229.5,50.0,30,4.2,15,977,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.8,50.1,30,3.2,11,746,75,0.0,L,48
7,2024-04-23T13:42:10.478838,0.0,0.0,solar_utility_bat,solar_utility,ups,229.5,50.0,30,4.2,15,977,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.7,49.9,30,2.9,11,686,63,0.0,L,48
7,2024-04-23T13:42:16.244582,0.0,0.0,solar_utility_bat,solar_utility,ups,229.6,49.9,30,3.4,14,803,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.9,49.9,30,2.5,9,575,84,0.0,L,48
7,2024-04-23T13:42:22.080255,0.0,0.0,solar_utility_bat,solar_utility,ups,229.6,49.8,30,3.0,12,701,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.9,49.9,30,2.5,9,575,84,0.0,L,48
7,2024-04-23T13:42:27.804668,0.0,0.0,solar_utility_bat,solar_utility,ups,229.9,50.0,30,3.0,11,692,0,0.0,L,48,solar_utility_bat,solar_utility,ups,229.0,49.8,30,2.0,7,474,62,0.0,L,48
7,2024-04-23T13:42:33.566107,0.0,0.0,solar_utility_bat,solar_utility,ups,229.3,49.9,30,2.7,11,636,0,0.0,L,48,solar_utility_bat,solar_utility,ups,229.0,50.1,30,1.9,6,457,59,0.0,L,48
7,2024-04-23T13:42:39.334501,0.0,0.0,solar_utility_bat,solar_utility,ups,229.5,50.0,30,2.7,9,623,0,0.0,L,48,solar_utility_bat,solar_utility,ups,229.0,50.0,30,1.9,5,440,78,0.0,L,48
7,2024-04-23T13:42:45.155571,0.0,0.0,solar_utility_bat,solar_utility,ups,229.6,49.9,30,2.6,10,617,0,0.0,L,48,solar_utility_bat,solar_utility,ups,229.0,50.0,30,1.5,4,349,103,0.0,L,48
7,2024-04-23T13:42:51.001282,0.0,0.0,solar_utility_bat,solar_utility,ups,229.5,49.9,30,2.5,9,594,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.7,50.0,30,1.5,4,361,83,0.0,L,48
7,2024-04-23T13:42:56.662175,0.0,0.0,solar_utility_bat,solar_utility,ups,229.5,49.9,30,2.1,9,498,0,0.0,L,48,solar_utility_bat,solar_utility,ups,229.0,49.9,30,1.4,4,323,81,0.0,L,48
8,2024-04-23T13:42:59.092337,0.0,0.0,solar_utility_bat,solar_utility,ups,229.6,49.8,30,2.3,9,529,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.9,50.0,30,19.2,4,4371,84,0.0,L,48
8,2024-04-23T13:43:00.783503,0.0,0.0,solar_utility_bat,solar_utility,ups,229.6,49.8,30,2.3,9,529,0,0.0,L,48,solar_utility_bat,solar_utility,ups,228.9,50.0,30,19.2,4,4371,84,0.0,L,48
8,2024-04-23T13:43:02.555665,0.0,0.0,solar_utility_bat,solar_utility,ups,228.3,49.9,30,20.5,9,4693,4144,0.0,L,48,solar_utility_bat,solar_utility,ups,228.9,50.0,30,19.2,4,4371,84,0.0,L,48
8,2024-04-23T13:43:04.198916,0.0,0.0,solar_utility_bat,solar_utility,ups,228.3,49.9,30,20.5,9,4693,4144,0.0,L,48,solar_utility_bat,solar_utility,ups,227.4,49.9,30,19.1,3,4359,4133,0.0,L,48
8,2024-04-23T13:43:05.839638,0.0,0.0,solar_utility_bat,solar_utility,ups,228.3,49.9,30,20.5,9,4693,4144,0.0,L,48,solar_utility_bat,solar_utility,ups,227.4,49.9,30,19.1,3,4359,4133,0.0,L,48
8,2024-04-23T13:43:07.513284,0.0,0.0,solar_utility_bat,solar_utility,ups,228.3,49.9,30,20.5,9,4693,4144,0.0,L,48,solar_utility_bat,solar_utility,ups,227.0,50.0,30,19.1,0,4359,4097,0.0,L,48
8,2024-04-23T13:43:09.054869,0.0,0.0,solar_utility_bat,solar_utility,ups,228.3,50.0,30,20.5,0,4693,4208,0.0,L,48,solar_utility_bat,solar_utility,ups,227.0,50.0,30,17.9,0,4064,4097,0.0,L,48
9,2024-04-23T13:43:12.345276,0.0,0.0,solar_utility_bat,solar_utility,ups,228.3,50.0,30,18.5,0,4231,4208,0.0,L,48,solar_utility_bat,solar_utility,ups,227.4,49.9,30,0.0,0,0,4058,0.0,L,48
9,2024-04-23T13:43:14.032005,0.0,0.0,solar_utility_bat,solar_utility,ups,230.2,49.9,30,0.0,0,0,4211,0.0,B,48,solar_utility_bat,solar_utility,ups,227.4,49.9,30,0.0,0,0,4058,0.0,L,48
9,2024-04-23T13:43:15.860476,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.2,49.9,30,0.0,0,0,4211,0.0,B,48,solar_utility_bat,solar_utility,ups,227.4,49.9,30,0.0,0,0,4058,0.0,L,48
9,2024-04-23T13:43:17.554351,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.2,49.9,30,0.0,0,0,4211,0.0,B,48,solar_utility_bat,solar_utility,ups,227.4,49.9,30,0.0,0,0,4058,0.0,L,48
9,2024-04-23T13:43:19.348011,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.6,50.0,30,0.0,0,0,44,0.0,B,48,solar_utility_bat,solar_utility,ups,229.0,49.9,30,0.0,0,0,23,0.0,B,48
9,2024-04-23T13:43:21.025266,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.6,50.0,30,0.0,0,0,44,0.0,B,48,solar_utility_bat,solar_utility,ups,229.0,49.9,30,0.0,0,0,23,0.0,B,48
