step,time,pv1_input_current_sum,pv1_input_current_avg,4000100388 output_source_priority,4000100388 charger_source_priority,4000100388 input_voltage_range,4000100388 ac_output_voltage,4000100388 ac_output_frequency,4000100388 max_ac_charging_current,4000100388 ac_input_current,4000100388 battery_charging_current,4000100388 ac_input_active_power,4000100388 ac_output_active_power,4000100388 pv1_input_current,4000100388 mode,4000100388 fault_mode,4000100237 output_source_priority,4000100237 charger_source_priority,4000100237 input_voltage_range,4000100237 ac_output_voltage,4000100237 ac_output_frequency,4000100237 max_ac_charging_current,4000100237 ac_input_current,4000100237 battery_charging_current,4000100237 ac_input_active_power,4000100237 ac_output_active_power,4000100237 pv1_input_current,4000100237 mode,4000100237 fault_mode
0,2024-04-23T13:08:22.605121,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.8,49.9,30,0.0,0,0,22,0.0,L,48,solar_utility_bat,solar_utility,appliance,230.5,50.0,30,0.0,0,0,0,0.0,L,48
0,2024-04-23T13:08:24.533676,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.8,49.9,30,0.0,0,0,22,0.0,L,48,solar_utility_bat,solar_utility,appliance,232.0,49.9,30,0.0,0,0,43,0.0,L,48
0,2024-04-23T13:08:26.249897,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.8,49.9,30,0.0,0,0,22,0.0,B,48,solar_utility_bat,solar_utility,appliance,232.0,49.9,30,0.0,0,0,43,0.0,B,48
0,2024-04-23T13:08:27.990053,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.9,50.0,30,0.0,0,0,37,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.3,49.9,30,0.0,0,0,51,0.0,B,48
0,2024-04-23T13:08:29.628410,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.9,50.0,30,0.0,0,0,37,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.3,49.9,30,0.0,0,0,51,0.0,B,48
0,2024-04-23T13:08:31.572995,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.6,50.0,30,0.0,0,0,1,0.0,B,48,solar_utility_bat,solar_utility,appliance,230.2,50.0,30,0.0,0,0,1,0.0,B,48
1,2024-04-23T13:08:34.734139,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.6,50.0,30,0.0,0,0,1,0.0,B,48,solar_utility_bat,solar_utility,appliance,230.2,50.0,30,0.0,0,0,1,0.0,B,48
1,2024-04-23T13:08:36.419252,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.2,50.0,30,0.0,0,0,27,0.0,B,48,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,0,0.0,B,48
1,2024-04-23T13:08:37.950808,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.2,50.0,30,0.0,0,0,27,0.0,B,48,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,0,0.0,B,48
1,2024-04-23T13:08:39.511785,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.2,50.0,30,0.0,0,0,27,0.0,B,48,solar_utility_bat,solar_utility,appliance,230.1,50.0,30,0.0,0,0,4214,0.0,B,48
1,2024-04-23T13:08:41.046230,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.8,50.0,30,0.0,0,0,4227,0.0,B,48,solar_utility_bat,solar_utility,appliance,230.1,50.0,30,0.0,0,0,4214,0.0,B,48
1,2024-04-23T13:08:42.509899,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.8,50.0,30,0.0,0,0,4227,0.0,B,48,solar_utility_bat,solar_utility,appliance,230.1,50.0,30,0.0,0,0,4214,0.0,B,48
1,2024-04-23T13:08:44.167565,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.8,50.0,30,0.0,0,0,4227,0.0,B,48,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,4222,0.0,B,48
2,2024-04-23T13:08:47.056446,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.4,50.0,30,0.0,0,0,4215,0.0,B,48,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,4222,0.0,B,48
2,2024-04-23T13:08:48.975033,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.6,50.0,30,0.0,0,0,4216,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.9,50.0,30,0.0,0,0,4221,0.0,B,48
2,2024-04-23T13:08:50.482245,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.6,50.0,30,0.0,0,0,4216,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.9,50.0,30,0.0,0,0,4221,0.0,B,48
2,2024-04-23T13:08:52.289909,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.6,50.0,30,0.0,0,0,4216,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.9,50.0,30,0.0,0,0,4211,0.0,B,48
2,2024-04-23T13:08:53.928862,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.8,50.0,30,0.0,0,0,4221,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.9,50.0,30,0.0,0,0,4211,0.0,B,48
2,2024-04-23T13:08:55.814214,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.8,50.0,30,0.0,0,0,4221,0.0,B,48,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,4210,0.0,B,48
3,2024-04-23T13:08:59.347528,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.5,50.0,30,0.0,0,0,4219,0.0,B,48,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,4210,0.0,B,48
3,2024-04-23T13:09:00.859036,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.5,50.0,30,0.0,0,0,4219,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.8,49.9,30,0.0,0,0,4202,0.0,B,48
3,2024-04-23T13:09:02.478763,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,49.8,30,0.0,0,0,4235,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.8,49.9,30,0.0,0,0,4202,0.0,B,48
3,2024-04-23T13:09:04.241636,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,49.8,30,0.0,0,0,4235,0.0,B,48,solar_utility_bat,solar_utility,appliance,229.8,49.9,30,0.0,0,0,4202,0.0,B,48
