Timestamp,URMS,UMN,UDC,UAC,IRMS,IMN,IDC,IAC,P,S,Q,LAMB,PHI,FU,FI
2024-04-23T15:37:24,0.0214,0.0225,0.0006,0.0214,0.68,0.0,-0.08,0.67,0.0,0.01,0.01,0.0593,86.6,nan,nan
2024-04-23T15:37:26,0.0214,0.0225,0.0006,0.0214,0.68,0.0,-0.09,0.67,0.0,0.01,0.01,0.0561,86.78,nan,nan
2024-04-23T15:37:27,0.0215,0.0226,0.0006,0.0215,0.66,0.0,-0.07,0.66,0.0,0.01,0.01,0.0584,86.65,nan,nan
2024-04-23T15:37:28,0.0216,0.0227,0.0005,0.0216,0.67,0.0,-0.1,0.66,0.0,0.01,0.01,0.0494,87.17,nan,nan
2024-04-23T15:37:29,0.0215,0.0227,0.0006,0.0215,0.68,0.0,-0.08,0.68,0.0,0.01,0.01,0.0489,87.19,nan,nan
2024-04-23T15:37:30,0.0216,0.0227,0.0005,0.0216,0.68,0.0,-0.09,0.67,0.0,0.01,0.01,0.0586,86.64,nan,nan
2024-04-23T15:37:32,0.0215,0.0226,0.0006,0.0214,0.67,0.0,-0.11,0.66,0.0,0.01,0.01,0.0578,86.69,nan,nan
2024-04-23T15:37:33,0.0216,0.0226,0.0006,0.0216,0.68,0.0,-0.09,0.67,0.0,0.01,0.01,0.0469,87.31,nan,nan
2024-04-23T15:37:35,0.0215,0.0226,0.0006,0.0215,0.68,0.0,-0.09,0.67,0.0,0.01,0.01,0.0487,87.21,nan,nan
2024-04-23T15:37:36,0.0214,0.0226,0.0006,0.0214,0.67,0.0,-0.08,0.66,0.0,0.01,0.01,0.0567,86.75,nan,nan
2024-04-23T15:37:37,0.0216,0.0227,0.0006,0.0215,0.66,0.0,-0.08,0.66,0.0,0.01,0.01,0.0521,87.02,nan,nan
2024-04-23T15:37:39,0.0216,0.0226,0.0006,0.0216,0.68,0.0,-0.1,0.68,0.0,0.01,0.01,0.0453,87.4,nan,nan
2024-04-23T15:37:40,0.0214,0.0225,0.0006,0.0214,0.67,0.0,-0.11,0.66,0.0,0.01,0.01,0.0584,86.65,nan,nan
2024-04-23T15:37:41,0.0215,0.0226,0.0006,0.0215,0.66,0.0,-0.1,0.65,0.0,0.01,0.01,0.0555,86.82,nan,nan
2024-04-23T15:37:43,0.0223,0.023,0.0006,0.0223,0.72,0.0,-0.09,0.72,-0.0,0.02,0.02,-0.0232,91.33,nan,nan
2024-04-23T15:37:44,0.0222,0.0228,0.0006,0.0222,0.72,0.0,-0.09,0.72,0.0,0.02,0.02,0.0311,88.22,nan,nan
2024-04-23T15:37:45,0.0222,0.0229,0.0005,0.0222,0.69,0.0,-0.1,0.68,0.0,0.02,0.02,0.0298,88.29,nan,nan
2024-04-23T15:37:46,0.0224,0.0229,0.0005,0.0224,0.69,0.0,-0.07,0.69,0.0,0.02,0.02,0.0253,88.55,nan,nan
2024-04-23T15:37:48,0.0221,0.0229,0.0005,0.0221,0.71,0.0,-0.1,0.71,0.0,0.02,0.02,0.0198,88.87,nan,nan
2024-04-23T15:37:49,0.0227,0.0229,0.0005,0.0227,0.72,0.0,-0.11,0.71,0.0,0.02,0.02,0.0056,89.68,nan,nan
2024-04-23T15:37:50,0.0224,0.0228,0.0005,0.0224,0.71,0.0,-0.04,0.71,0.0,0.02,0.02,0.0694,86.02,nan,nan
2024-04-23T15:37:51,0.0229,0.023,0.0006,0.0229,0.7,0.0,-0.08,0.7,0.0,0.02,0.02,0.0181,88.96,nan,nan
2024-04-23T15:37:52,0.0226,0.0229,0.0006,0.0226,0.69,0.0,-0.09,0.69,0.0,0.02,0.02,0.0248,88.58,nan,nan
2024-04-23T15:37:53,0.0222,0.0229,0.0007,0.0222,0.71,0.0,-0.1,0.7,0.0,0.02,0.02,0.032,88.17,nan,nan
