Timestamp,URMS,UMN,UDC,UAC,IRMS,IMN,IDC,IAC,P,S,Q,LAMB,PHI,FU,FI
2024-04-23T15:37:24,0.0,0.0,0.06,0.0,0.76,0.0,-0.66,0.39,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-23T15:37:25,0.0,0.0,0.06,0.0,0.76,0.0,-0.67,0.35,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-23T15:37:27,0.0,0.0,0.06,0.0,0.78,0.0,-0.68,0.38,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-23T15:37:28,0.0,0.0,0.06,0.0,0.76,0.0,-0.66,0.38,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-23T15:37:29,0.0,0.0,0.07,0.0,0.76,0.0,-0.67,0.36,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-23T15:37:30,0.0,0.0,0.07,0.0,0.76,0.0,-0.67,0.36,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-23T15:37:31,0.0,0.0,0.06,0.0,0.73,0.0,-0.64,0.37,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-23T15:37:33,0.0,0.0,0.06,0.0,0.75,0.0,-0.64,0.39,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-23T15:37:34,0.0,0.0,0.06,0.0,0.75,0.0,-0.66,0.37,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-23T15:37:36,0.0,0.0,0.06,0.0,0.75,0.0,-0.66,0.36,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-23T15:37:37,0.0,0.0,0.06,0.0,0.75,0.0,-0.64,0.38,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-23T15:37:38,0.0,0.0,0.06,0.0,0.75,0.0,-0.65,0.37,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-23T15:37:40,0.0,0.0,0.06,0.0,0.73,0.0,-0.63,0.36,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-23T15:37:41,0.0,0.0,0.06,0.0,0.74,0.0,-0.64,0.37,-0.0,0.0,0.0,inf,inf,inf,nan
