Timestamp,URMS,UMN,UDC,UAC,IRMS,IMN,IDC,IAC,P,S,Q,LAMB,PHI,FU,FI
2024-04-25T16:18:35,0.0,0.0,-0.02,0.0,0.39,0.0,-0.15,0.36,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:37,0.0,0.0,-0.01,0.0,0.37,0.0,-0.12,0.35,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:38,0.0,0.0,-0.02,0.0,0.37,0.0,-0.13,0.35,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:40,0.0,0.0,-0.03,0.0,0.37,0.0,-0.13,0.35,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:41,0.0,0.0,-0.02,0.0,0.37,0.0,-0.14,0.34,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:42,0.0,0.0,-0.02,0.0,0.38,0.0,-0.14,0.35,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:44,0.0,0.0,-0.02,0.0,0.37,0.0,-0.11,0.35,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:45,0.0,0.0,-0.01,0.0,0.38,0.0,-0.16,0.34,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:46,0.0,0.0,-0.01,0.0,0.4,0.0,-0.16,0.36,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:47,0.0,0.0,-0.01,0.0,0.39,0.0,-0.14,0.36,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:49,0.0,0.0,-0.02,0.0,0.38,0.0,-0.16,0.34,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:50,0.0,0.0,-0.01,0.0,0.38,0.0,-0.16,0.35,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:51,0.0,0.0,-0.01,0.0,0.39,0.0,-0.14,0.36,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:52,0.0,0.0,-0.02,0.0,0.39,0.0,-0.13,0.37,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:53,0.0,0.0,-0.01,0.0,0.37,0.0,-0.15,0.34,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:55,0.0,0.0,-0.02,0.0,0.39,0.0,-0.15,0.36,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:56,0.0,0.0,-0.01,0.0,0.39,0.0,-0.15,0.36,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:57,0.0,0.0,-0.02,0.0,0.39,0.0,-0.14,0.36,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:58,0.0,0.0,-0.02,0.0,0.37,0.0,-0.13,0.34,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:18:59,0.0,0.0,-0.02,0.0,0.39,0.0,-0.13,0.37,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:00,0.0,0.0,-0.02,0.0,0.39,0.0,-0.14,0.36,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:02,0.0,0.0,-0.01,0.0,0.37,0.0,-0.12,0.35,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:03,0.0,0.0,-0.01,0.0,0.38,0.0,-0.13,0.36,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:04,0.0,0.0,-0.01,0.0,0.4,0.0,-0.17,0.36,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:05,0.0,0.0,-0.01,0.0,0.39,0.0,-0.16,0.35,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:06,0.0,0.0,-0.01,0.0,0.39,0.0,-0.14,0.36,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:07,0.0,0.0,-0.02,0.0,0.41,0.0,-0.16,0.38,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:09,0.0,0.0,-0.02,0.0,0.38,0.0,-0.14,0.35,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:10,0.0,0.0,-0.01,0.0,0.4,0.0,-0.15,0.37,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:11,0.0,0.0,-0.01,0.0,0.39,0.0,-0.14,0.37,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:12,0.0,0.0,-0.01,0.0,0.4,0.0,-0.14,0.38,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:13,0.0,0.0,-0.01,0.0,0.38,0.0,-0.15,0.35,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:14,0.0,0.0,-0.01,0.0,0.39,0.0,-0.18,0.35,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:16,0.0,0.0,-0.01,0.0,0.41,0.0,-0.18,0.37,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:17,0.0,0.0,-0.01,0.0,0.39,0.0,-0.13,0.36,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:18,0.0,0.0,-0.02,0.0,0.53,0.0,-0.16,0.51,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:19,0.0,0.0,-0.01,0.0,0.5,0.0,-0.16,0.47,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:20,0.0,0.0,-0.01,0.0,0.53,0.0,-0.18,0.5,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:21,0.0,0.0,-0.01,0.0,0.5,0.0,-0.15,0.47,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:23,0.0,0.0,-0.01,0.0,0.53,0.0,-0.19,0.49,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:24,0.0,0.0,-0.01,0.0,0.51,0.0,-0.15,0.49,-0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:26,0.0,0.0,-0.01,0.0,0.51,0.0,-0.18,0.48,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:28,0.0,0.0,-0.01,0.0,0.52,0.0,-0.16,0.49,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:29,0.0,0.0,-0.02,0.0,0.54,0.0,-0.15,0.51,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:30,0.0,0.0,-0.02,0.0,0.5,0.0,-0.18,0.47,0.0,0.0,0.0,inf,inf,inf,nan
2024-04-25T16:19:31,0.0,0.0,-0.01,0.0,0.52,0.0,-0.18,0.48,-0.0,0.0,0.0,inf,inf,inf,nan
