Timestamp,URMS,UMN,UDC,UAC,IRMS,IMN,IDC,IAC,P,S,Q,LAMB,PHI,FU,FI
2024-05-01T13:45:44,0.0235,0.0207,-0.0002,0.0235,1.82,1.11,0.0,1.85,-0.02,0.05,0.05,-0.3344,109.54,nan,nan
2024-05-01T13:45:45,0.0245,0.0212,-0.0002,0.0245,1.83,1.12,0.0,1.83,-0.02,0.04,0.04,-0.4278,115.33,nan,nan
2024-05-01T13:45:47,0.0255,0.0208,-0.0003,0.0255,1.84,1.1,0.0,1.84,-0.02,0.05,0.04,-0.399,113.51,nan,nan
2024-05-01T13:45:48,0.0252,0.0211,-0.0003,0.0252,1.83,1.11,0.0,1.83,-0.02,0.05,0.04,-0.4222,114.98,nan,nan
2024-05-01T13:45:49,0.0246,0.0211,-0.0002,0.0246,1.81,1.13,0.0,1.81,-0.02,0.04,0.04,-0.4482,116.63,nan,nan
2024-05-01T13:45:50,0.0188,0.0203,-0.0001,0.0188,1.78,1.1,0.0,1.78,-0.02,0.03,0.03,-0.655,130.92,nan,nan
2024-05-01T13:45:51,0.0189,0.0204,-0.0002,0.0189,1.78,1.09,0.0,1.78,-0.02,0.03,0.03,-0.6488,130.45,nan,nan
2024-05-01T13:45:52,0.0193,0.0207,-0.0003,0.0193,1.78,1.1,0.0,1.78,-0.02,0.03,0.03,-0.6326,129.25,nan,nan
2024-05-01T13:45:54,0.0188,0.0204,-0.0002,0.0188,1.78,1.11,0.0,1.78,-0.02,0.03,0.03,-0.6475,130.36,nan,nan
2024-05-01T13:45:55,0.0277,0.0214,-0.0002,0.0277,1.84,1.12,0.0,1.84,-0.02,0.05,0.05,-0.3526,110.65,nan,nan
2024-05-01T13:45:56,0.0301,0.0217,-0.0004,0.0301,1.85,1.11,-0.0,1.85,-0.02,0.06,0.05,-0.2692,105.62,nan,nan
2024-05-01T13:45:57,0.0285,0.0212,-0.0003,0.0285,1.84,1.11,0.0,1.84,-0.02,0.05,0.05,-0.3171,108.49,nan,nan
2024-05-01T13:45:59,0.0273,0.0214,-0.0001,0.0273,1.86,1.13,0.0,1.86,-0.02,0.05,0.05,-0.3425,110.03,nan,nan
2024-05-01T13:46:00,0.0306,0.0218,-0.0003,0.0306,1.87,1.13,0.0,1.87,-0.02,0.06,0.05,-0.2777,106.12,nan,nan
2024-05-01T13:46:01,0.0292,0.0213,-0.0002,0.0292,1.85,1.11,0.0,1.85,-0.02,0.05,0.05,-0.3128,108.23,nan,nan
2024-05-01T13:46:02,0.0292,0.0214,-0.0004,0.0292,1.84,1.12,-0.0,1.84,-0.01,0.06,0.06,-0.2156,102.45,nan,nan
2024-05-01T13:46:04,0.0296,0.0216,-0.0002,0.0296,1.86,1.13,0.0,1.86,-0.02,0.06,0.05,-0.3126,108.21,nan,nan
2024-05-01T13:46:05,0.0296,0.0214,-0.0002,0.0296,1.84,1.11,0.0,1.84,-0.02,0.05,0.05,-0.2912,106.93,nan,nan
