step,time,pv1_input_current_sum,pv1_input_current_avg,4000100388 output_source_priority,4000100388 charger_source_priority,4000100388 input_voltage_range,4000100388 ac_output_voltage,4000100388 ac_output_frequency,4000100388 max_ac_charging_current,4000100388 ac_input_current,4000100388 battery_charging_current,4000100388 ac_input_active_power,4000100388 ac_output_current,4000100388 ac_output_active_power,4000100388 pv1_input_current,4000100388 mode,4000100388 fault_mode,4000100237 output_source_priority,4000100237 charger_source_priority,4000100237 input_voltage_range,4000100237 ac_output_voltage,4000100237 ac_output_frequency,4000100237 max_ac_charging_current,4000100237 ac_input_current,4000100237 battery_charging_current,4000100237 ac_input_active_power,4000100237 ac_output_current,4000100237 ac_output_active_power,4000100237 pv1_input_current,4000100237 mode,4000100237 fault_mode
0,2024-04-29T13:29:47.995317,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
1,2024-04-29T13:29:50.108887,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
1,2024-04-29T13:29:52.043450,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
1,2024-04-29T13:29:53.682594,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
1,2024-04-29T13:29:55.731496,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
1,2024-04-29T13:29:57.416921,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
1,2024-04-29T13:29:59.262462,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
2,2024-04-29T13:30:03.013713,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
2,2024-04-29T13:30:04.685353,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
2,2024-04-29T13:30:06.433690,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
2,2024-04-29T13:30:08.254048,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
2,2024-04-29T13:30:09.776589,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
2,2024-04-29T13:30:11.466258,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
3,2024-04-29T13:30:14.321024,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
3,2024-04-29T13:30:15.852642,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,18,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
3,2024-04-29T13:30:17.478432,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,18,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,2,0.0,0,0.0,S,00
3,2024-04-29T13:30:19.135014,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,18,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,2,0.0,0,0.0,S,00
3,2024-04-29T13:30:20.702251,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,17,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,15,0.0,0,0.0,S,00
3,2024-04-29T13:30:22.288455,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,17,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,15,0.0,0,0.0,S,00
3,2024-04-29T13:30:23.927546,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.1,0,20,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,15,0.0,0,0.0,S,00
4,2024-04-29T13:30:26.737437,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.1,0,20,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,13,0.0,0,0.0,S,00
4,2024-04-29T13:30:28.534615,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.5,8,499,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.7,19,1154,0.0,0,0.0,S,00
4,2024-04-29T13:30:30.067803,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.5,8,499,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.7,19,1154,0.0,0,0.0,S,00
4,2024-04-29T13:30:31.677686,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.5,8,499,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.7,19,1154,0.0,0,0.0,S,00
4,2024-04-29T13:30:33.284802,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.5,9,499,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,6.6,24,1336,0.0,0,0.0,S,00
4,2024-04-29T13:30:34.902466,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.4,9,494,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,6.6,24,1336,0.0,0,0.0,S,00
4,2024-04-29T13:30:36.588951,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.4,9,494,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.8,20,1170,0.0,0,0.0,S,00
5,2024-04-29T13:30:40.218852,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.5,8,498,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.8,20,1170,0.0,0,0.0,S,00
5,2024-04-29T13:30:41.810757,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.4,8,503,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.3,20,1123,0.0,0,0.0,S,00
5,2024-04-29T13:30:43.662295,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.4,8,503,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.3,20,1123,0.0,0,0.0,S,00
5,2024-04-29T13:30:45.182916,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.4,8,503,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.3,20,1123,0.0,0,0.0,S,00
5,2024-04-29T13:30:46.930635,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.4,9,509,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.6,20,1188,0.0,0,0.0,S,00
5,2024-04-29T13:30:48.603374,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.4,9,509,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.6,20,1188,0.0,0,0.0,S,00
6,2024-04-29T13:30:51.904267,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.4,9,506,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.5,20,1157,0.0,0,0.0,S,00
6,2024-04-29T13:30:53.391499,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.4,9,506,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.5,20,1157,0.0,0,0.0,S,00
6,2024-04-29T13:30:55.033886,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.3,9,523,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.1,20,1145,0.0,0,0.0,S,00
6,2024-04-29T13:30:56.607503,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.3,9,523,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.1,20,1145,0.0,0,0.0,S,00
6,2024-04-29T13:30:58.195046,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.3,9,523,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.2,21,1147,0.0,0,0.0,S,00
6,2024-04-29T13:31:00.046398,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.3,9,523,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.2,21,1147,0.0,0,0.0,S,00
6,2024-04-29T13:31:01.609521,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.3,9,523,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.2,21,1147,0.0,0,0.0,S,00
7,2024-04-29T13:31:04.635018,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.3,9,523,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.2,21,1147,0.0,0,0.0,S,00
7,2024-04-29T13:31:06.425330,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.3,9,523,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.2,21,1147,0.0,0,0.0,B,00
7,2024-04-29T13:31:08.019626,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.3,9,523,0.0,0,0.0,B,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,21,0,18.2,0,0.0,B,00
7,2024-04-29T13:31:09.775335,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.4,48.3,30,0.0,0,0,18.2,4206,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.8,47.4,30,0.0,0,0,18.2,4185,0.0,B,00
7,2024-04-29T13:31:11.418198,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.4,48.3,30,0.0,0,0,18.2,4206,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.8,47.4,30,0.0,0,0,18.2,4185,0.0,B,00
7,2024-04-29T13:31:13.091384,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.5,49.9,30,0.0,0,0,18.2,4203,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.9,50.0,30,0.0,0,0,18.2,4177,0.0,B,00
8,2024-04-29T13:31:15.868917,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.5,49.9,30,0.0,0,0,18.2,4203,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,18.2,4193,0.0,B,00
8,2024-04-29T13:31:17.698118,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.9,49.9,30,0.0,0,0,18.2,4202,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,18.2,4193,0.0,B,00
8,2024-04-29T13:31:19.306444,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.9,49.9,30,0.0,0,0,18.2,4202,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,18.2,4193,0.0,B,00
8,2024-04-29T13:31:20.927838,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.9,49.9,30,0.0,0,0,18.2,4202,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.8,50.0,30,0.0,0,0,18.2,4187,0.0,B,00
8,2024-04-29T13:31:22.565138,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,50.0,30,0.0,0,0,18.2,4189,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.8,50.0,30,0.0,0,0,18.2,4187,0.0,B,00
8,2024-04-29T13:31:24.154057,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,50.0,30,0.0,0,0,18.2,4189,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.8,50.0,30,0.0,0,0,18.1,4187,0.0,B,00
8,2024-04-29T13:31:25.721389,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,50.0,30,0.0,0,0,18.2,4189,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.1,50.0,30,0.0,0,0,18.1,4181,0.0,B,00
9,2024-04-29T13:31:28.558438,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,50.0,30,0.0,0,0,18.2,4196,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,18.2,4188,0.0,B,00
9,2024-04-29T13:31:30.077194,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,50.0,30,0.0,0,0,18.2,4196,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,18.2,4188,0.0,B,00
9,2024-04-29T13:31:31.701068,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,50.0,30,0.0,0,0,18.2,4196,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,18.2,4188,0.0,B,00
9,2024-04-29T13:31:33.343763,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.0,46.2,30,0.0,0,0,18.2,4198,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.7,45.9,30,0.0,0,0,18.2,4176,0.0,B,00
9,2024-04-29T13:31:35.141098,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.0,46.2,30,0.0,0,0,18.2,4198,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.7,45.9,30,0.0,0,0,18.2,4176,0.0,B,00
9,2024-04-29T13:31:36.848102,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,45.8,30,0.0,0,0,18.2,4199,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.7,45.9,30,0.0,0,0,18.2,4176,0.0,B,00
9,2024-04-29T13:31:38.382214,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,45.8,30,0.0,0,0,18.2,4199,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.8,46.7,30,0.0,0,0,18.2,4168,0.0,B,00
10,2024-04-29T13:31:41.551032,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.5,49.6,30,0.0,0,0,18.2,4189,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,18.1,4181,0.0,B,00
10,2024-04-29T13:31:43.053034,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.5,49.6,30,0.0,0,0,18.2,4189,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,18.1,4181,0.0,B,00
10,2024-04-29T13:31:44.634100,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.9,47.8,30,0.0,0,0,18.2,4185,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,18.1,4181,0.0,B,00
10,2024-04-29T13:31:46.419584,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.9,47.8,30,0.0,0,0,18.2,4185,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.3,45.7,30,0.0,0,0,18.1,4177,0.0,B,00
10,2024-04-29T13:31:48.072871,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.9,47.8,30,0.0,0,0,18.2,4185,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.3,45.7,30,0.0,0,0,18.1,4177,0.0,B,00
10,2024-04-29T13:31:49.772773,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.5,45.4,30,0.0,0,0,18.2,4191,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.9,46.6,30,0.0,0,0,18.1,4169,0.0,B,00
10,2024-04-29T13:31:51.404470,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.5,45.4,30,0.0,0,0,18.2,4191,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.9,46.6,30,0.0,0,0,18.1,4169,0.0,B,00
11,2024-04-29T13:31:54.873415,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.3,49.1,30,0.0,0,0,18.2,4195,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,18.1,4177,0.0,B,00
11,2024-04-29T13:31:56.633057,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.3,49.1,30,0.0,0,0,18.2,4195,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,18.1,4177,0.0,B,00
11,2024-04-29T13:31:58.159161,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.3,49.1,30,0.0,0,0,18.2,4195,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,18.1,4177,0.0,B,00
11,2024-04-29T13:31:59.780817,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.3,49.1,30,0.0,0,0,18.2,4195,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,18.1,4177,0.0,B,00
11,2024-04-29T13:32:01.508800,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,50.2,30,0.0,0,0,18.2,4196,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,18.2,4177,0.0,B,00
11,2024-04-29T13:32:03.030201,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,50.2,30,0.0,0,0,18.2,4196,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.1,50.0,30,0.0,0,0,18.2,4176,0.0,B,00
11,2024-04-29T13:32:04.750520,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,50.2,30,0.0,0,0,18.2,4196,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.1,50.0,30,0.0,0,0,18.2,4176,0.0,B,00
12,2024-04-29T13:32:07.718329,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.6,50.0,30,0.0,0,0,18.2,4178,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.2,50.0,30,0.0,0,0,18.1,4187,0.0,B,00
12,2024-04-29T13:32:09.325989,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,49.9,30,0.0,0,0,18.2,4198,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.2,50.0,30,0.0,0,0,18.1,4187,0.0,B,00
12,2024-04-29T13:32:11.094821,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,49.9,30,0.0,0,0,18.2,4198,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.6,50.8,30,0.0,0,0,18.1,4175,0.0,B,00
12,2024-04-29T13:32:12.662400,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,49.9,30,0.0,0,0,18.2,4198,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.6,50.8,30,0.0,0,0,18.1,4175,0.0,B,00
12,2024-04-29T13:32:14.461728,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.8,54.9,30,0.0,0,0,18.2,4195,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.9,54.9,30,0.0,0,0,18.0,4179,0.0,B,00
12,2024-04-29T13:32:16.016023,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.8,54.9,30,0.0,0,0,18.2,4195,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.9,54.9,30,0.0,0,0,18.0,4179,0.0,B,00
13,2024-04-29T13:32:19.204973,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.5,53.1,30,0.0,0,0,18.2,4191,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,52.3,30,0.0,0,0,18.1,4176,0.0,B,00
13,2024-04-29T13:32:20.835853,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.5,53.1,30,0.0,0,0,18.2,4191,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,52.3,30,0.0,0,0,18.1,4176,0.0,B,00
13,2024-04-29T13:32:22.447842,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.5,53.1,30,0.0,0,0,18.2,4191,0.0,S,00,solar_utility_bat,solar_utility,appliance,230.0,52.3,30,0.0,0,0,18.1,4176,0.0,B,00
13,2024-04-29T13:32:24.082058,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,230.0,52.3,30,0.0,0,0,18.1,4176,0.0,B,00
13,2024-04-29T13:32:25.644911,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
13,2024-04-29T13:32:27.212932,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
13,2024-04-29T13:32:28.858664,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
14,2024-04-29T13:32:31.586314,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
14,2024-04-29T13:32:33.188255,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0.0,0,0.0,S,00
