step,time,pv1_input_current_sum,pv1_input_current_avg,4000100388 output_source_priority,4000100388 charger_source_priority,4000100388 input_voltage_range,4000100388 ac_output_voltage,4000100388 ac_output_frequency,4000100388 max_ac_charging_current,4000100388 ac_input_current,4000100388 battery_charging_current,4000100388 ac_input_active_power,4000100388 ac_output_active_power,4000100388 pv1_input_current,4000100388 mode,4000100388 fault_mode,4000100237 output_source_priority,4000100237 charger_source_priority,4000100237 input_voltage_range,4000100237 ac_output_voltage,4000100237 ac_output_frequency,4000100237 max_ac_charging_current,4000100237 ac_input_current,4000100237 battery_charging_current,4000100237 ac_input_active_power,4000100237 ac_output_active_power,4000100237 pv1_input_current,4000100237 mode,4000100237 fault_mode
12,2024-04-23T14:43:03.930973,0.0,0.0,solar_utility_bat,solar_utility,appliance,247.9,54.9,30,19.5,0,4860,4867,0.0,L,48,solar_utility_bat,solar_utility,appliance,248.9,54.9,30,19.6,0,4891,4895,0.0,L,48
13,2024-04-23T14:43:07.559165,0.0,0.0,solar_utility_bat,solar_utility,appliance,247.9,54.9,30,19.5,0,4860,4867,0.0,L,48,solar_utility_bat,solar_utility,appliance,249.6,54.9,30,19.6,0,4881,4908,0.0,L,48
13,2024-04-23T14:43:09.063422,0.0,0.0,solar_utility_bat,solar_utility,appliance,247.9,54.9,30,19.5,0,4860,4867,0.0,L,48,solar_utility_bat,solar_utility,appliance,249.6,54.9,30,19.6,0,4881,4908,0.0,L,48
13,2024-04-23T14:43:11.003283,0.0,0.0,solar_utility_bat,solar_utility,ups,247.9,54.9,30,19.5,0,4860,4867,0.0,L,48,solar_utility_bat,solar_utility,appliance,249.6,54.9,30,19.6,0,4881,4908,0.0,L,48
13,2024-04-23T14:43:12.667133,0.0,0.0,solar_utility_bat,solar_utility,ups,237.9,55.0,30,23.3,22,5545,4258,0.0,L,48,solar_utility_bat,solar_utility,ups,249.6,54.9,30,19.6,0,4881,4908,0.0,L,48
13,2024-04-23T14:43:14.298925,0.0,0.0,solar_utility_bat,solar_utility,ups,237.9,55.0,30,23.3,22,5545,4258,0.0,L,48,solar_utility_bat,solar_utility,ups,249.6,54.9,30,19.6,0,4881,4908,0.0,L,48
13,2024-04-23T14:43:15.973897,0.0,0.0,solar_utility_bat,solar_utility,ups,237.9,55.0,30,23.3,22,5545,4258,0.0,L,48,solar_utility_bat,solar_utility,ups,239.0,54.8,30,22.0,10,5260,4661,0.0,L,48
14,2024-04-23T14:43:19.240193,0.0,0.0,solar_utility_bat,solar_utility,ups,237.7,54.9,30,22.8,19,5438,4333,0.0,L,48,solar_utility_bat,solar_utility,ups,239.0,54.8,30,21.2,10,4872,4661,0.0,L,48
14,2024-04-23T14:43:20.741798,0.0,0.0,solar_utility_bat,solar_utility,ups,227.9,55.1,30,22.8,19,5438,3959,0.0,L,48,solar_utility_bat,solar_utility,ups,228.6,54.9,30,21.2,9,4872,4272,0.0,L,48
14,2024-04-23T14:43:22.238690,0.0,0.0,solar_utility_bat,solar_utility,ups,227.9,55.1,30,22.8,19,5438,3959,0.0,L,48,solar_utility_bat,solar_utility,ups,228.6,54.9,30,21.2,9,4872,4272,0.0,L,48
14,2024-04-23T14:43:24.012727,0.0,0.0,solar_utility_bat,solar_utility,ups,227.9,55.1,30,22.8,19,5438,3959,0.0,L,48,solar_utility_bat,solar_utility,ups,228.7,55.0,30,21.2,10,4860,4304,0.0,L,48
14,2024-04-23T14:43:25.631167,0.0,0.0,solar_utility_bat,solar_utility,ups,227.9,55.1,30,22.8,19,5438,3959,0.0,L,48,solar_utility_bat,solar_utility,ups,228.7,55.0,30,21.2,10,4860,4304,0.0,L,48
14,2024-04-23T14:43:27.484986,0.0,0.0,solar_utility_bat,solar_utility,ups,227.8,54.8,30,22.3,19,5092,3947,0.0,L,48,solar_utility_bat,solar_utility,ups,228.7,55.0,30,21.2,10,4860,4304,0.0,L,48
14,2024-04-23T14:43:29.186726,0.0,0.0,solar_utility_bat,solar_utility,ups,227.8,54.8,30,22.3,19,5092,3947,0.0,L,48,solar_utility_bat,solar_utility,ups,228.7,55.0,30,21.2,10,4860,4304,0.0,L,48
15,2024-04-23T14:43:32.429774,0.0,0.0,solar_utility_bat,solar_utility,ups,228.1,54.8,30,22.2,19,5063,3938,0.0,L,48,solar_utility_bat,solar_utility,ups,228.9,54.9,30,20.6,10,4524,4290,0.0,L,48
15,2024-04-23T14:43:34.063833,0.0,0.0,solar_utility_bat,solar_utility,ups,228.1,54.8,30,22.2,19,5063,3938,0.0,L,48,solar_utility_bat,solar_utility,ups,228.9,54.9,30,20.6,10,4524,4290,0.0,L,48
15,2024-04-23T14:43:35.608681,0.0,0.0,solar_utility_bat,solar_utility,ups,217.6,55.1,30,21.5,19,4694,3589,0.0,L,48,solar_utility_bat,solar_utility,ups,228.9,54.9,30,20.6,10,4524,4290,0.0,L,48
15,2024-04-23T14:43:37.416861,0.0,0.0,solar_utility_bat,solar_utility,ups,217.6,55.1,30,21.5,19,4694,3589,0.0,L,48,solar_utility_bat,solar_utility,ups,218.7,54.8,30,20.6,9,4517,3936,0.0,L,48
15,2024-04-23T14:43:38.914198,0.0,0.0,solar_utility_bat,solar_utility,ups,217.5,55.0,30,21.6,19,4714,3605,0.0,L,48,solar_utility_bat,solar_utility,ups,218.7,54.8,30,20.6,9,4517,3936,0.0,L,48
15,2024-04-23T14:43:40.418715,0.0,0.0,solar_utility_bat,solar_utility,ups,217.5,55.0,30,21.6,19,4714,3605,0.0,L,48,solar_utility_bat,solar_utility,ups,218.7,54.8,30,20.5,9,4495,3936,0.0,L,48
15,2024-04-23T14:43:42.206945,0.0,0.0,solar_utility_bat,solar_utility,ups,217.5,55.0,30,21.6,19,4714,3605,0.0,L,48,solar_utility_bat,solar_utility,ups,218.6,54.9,30,20.5,9,4495,3928,0.0,L,48
16,2024-04-23T14:43:45.548421,0.0,0.0,solar_utility_bat,solar_utility,ups,219.1,54.9,30,21.5,19,4702,3606,0.0,L,48,solar_utility_bat,solar_utility,ups,218.3,54.8,30,19.9,9,4165,3936,0.0,L,48
16,2024-04-23T14:43:47.075797,0.0,0.0,solar_utility_bat,solar_utility,ups,219.1,54.9,30,21.5,19,4702,3606,0.0,B,48,solar_utility_bat,solar_utility,ups,218.3,54.8,30,19.9,9,4165,3936,0.0,L,48
16,2024-04-23T14:43:49.090142,0.0,0.0,solar_utility_bat,solar_utility,ups,229.9,53.6,30,0.0,0,0,4173,0.0,B,48,solar_utility_bat,solar_utility,ups,229.5,51.5,30,0.0,0,0,4159,0.0,B,48
