Timestamp,URMS,UMN,UDC,UAC,IRMS,IMN,IDC,IAC,P,S,Q,LAMB,PHI,FU,FI
2024-04-29T15:31:26,230.26,230.3,-0.64,230.26,1.09,0.0,-0.13,1.08,-0.0,250.0,250.0,-0.001,90.06,nan,nan
2024-04-29T15:31:27,230.08,229.97,-0.63,230.08,1.09,0.0,-0.13,1.08,-0.0,250.0,250.0,-0.0006,90.03,nan,nan
2024-04-29T15:31:28,230.22,230.17,-0.83,230.21,1.08,0.0,-0.13,1.07,-0.0,248.0,248.0,-0.002,90.11,nan,nan
2024-04-29T15:31:30,230.08,230.01,-0.68,230.08,1.08,0.0,-0.13,1.07,-0.0,248.0,248.0,-0.0011,90.06,nan,nan
2024-04-29T15:31:31,230.25,230.29,-0.58,230.25,1.09,0.0,-0.13,1.08,-0.0,251.0,251.0,-0.0011,90.06,nan,nan
2024-04-29T15:31:33,230.19,230.12,-0.44,230.19,1.08,0.0,-0.13,1.07,-0.0,248.0,248.0,-0.0016,90.09,nan,nan
2024-04-29T15:31:34,230.1,229.92,-0.58,230.1,1.08,0.0,-0.13,1.07,-0.0,249.0,249.0,-0.0012,90.07,nan,nan
2024-04-29T15:31:36,230.17,229.99,-0.8,230.17,1.08,0.0,-0.13,1.07,-0.0,249.0,249.0,-0.0011,90.06,nan,nan
2024-04-29T15:31:37,230.54,230.28,-0.78,230.53,1.09,0.0,-0.13,1.08,-0.0,251.0,251.0,-0.0013,90.07,nan,nan
2024-04-29T15:31:38,230.18,229.94,-0.4,230.18,1.08,0.0,-0.13,1.07,-0.0,248.0,248.0,-0.001,90.06,nan,nan
2024-04-29T15:31:40,230.19,229.93,-0.43,230.19,1.08,0.0,-0.13,1.07,-0.0,248.0,248.0,-0.0018,90.1,nan,nan
2024-04-29T15:31:41,230.17,229.94,-0.48,230.17,1.08,0.0,-0.13,1.08,-0.0,250.0,250.0,-0.001,90.06,nan,nan
2024-04-29T15:31:42,230.16,229.94,-0.75,230.16,1.09,0.0,-0.13,1.08,-0.0,251.0,251.0,-0.0015,90.09,nan,nan
2024-04-29T15:31:43,230.14,229.91,-0.75,230.14,1.08,0.0,-0.13,1.07,-0.0,249.0,249.0,-0.0013,90.07,nan,nan
2024-04-29T15:31:45,230.26,229.96,-0.49,230.26,1.08,0.0,-0.13,1.07,-0.0,248.0,248.0,-0.0014,90.08,nan,nan
2024-04-29T15:31:46,230.1,229.69,3.84,230.06,1.09,0.0,-0.13,1.08,-1.0,251.0,251.0,-0.0044,90.25,nan,nan
2024-04-29T15:31:47,230.15,229.79,-0.58,230.15,1.1,0.0,-0.13,1.1,-1.0,254.0,254.0,-0.0026,90.15,nan,nan
2024-04-29T15:31:48,230.09,229.67,4.04,230.05,1.09,0.0,-0.13,1.09,-1.0,252.0,252.0,-0.0032,90.18,nan,nan
2024-04-29T15:31:50,230.15,229.78,-0.53,230.15,1.09,0.0,-0.13,1.08,-0.0,250.0,250.0,-0.0012,90.07,nan,nan
2024-04-29T15:31:51,230.14,229.77,-0.54,230.14,1.09,0.0,-0.13,1.09,-1.0,253.0,253.0,-0.0041,90.23,nan,nan
2024-04-29T15:31:52,230.16,229.8,-0.58,230.15,1.09,0.0,-0.13,1.09,-0.0,251.0,251.0,-0.0019,90.11,nan,nan
2024-04-29T15:31:54,230.19,229.84,-4.94,230.13,1.09,0.0,-0.13,1.08,1.0,250.0,250.0,0.0022,89.88,nan,nan
2024-04-29T15:31:56,229.9,229.97,-4.96,229.85,1.1,0.0,-0.13,1.09,-0.0,253.0,253.0,-0.0001,90.01,nan,nan
2024-04-29T15:31:58,229.86,229.86,-0.62,229.86,1.09,0.0,-0.13,1.09,-1.0,252.0,252.0,-0.0024,90.14,nan,nan
