Timestamp,URMS,UMN,UDC,UAC,IRMS,IMN,IDC,IAC,P,S,Q,LAMB,PHI,FU,FI
2024-04-25T14:31:22,0.0,0.0,-0.03,0.0,0.41,0.0,0.21,0.35,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:23,0.0,0.0,-0.01,0.0,0.41,0.0,0.22,0.34,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:24,0.0,0.0,-0.04,0.0,0.39,0.0,0.19,0.34,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:25,0.0,0.0,-0.03,0.0,0.4,0.0,0.2,0.35,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:27,0.0,0.0,-0.0,0.0,0.43,0.0,0.19,0.39,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:29,0.0,0.0,-0.03,0.0,0.43,0.0,0.2,0.38,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:31,0.0,0.0,-0.02,0.0,0.47,0.0,0.21,0.42,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:32,0.0,0.0,0.0,0.0,0.42,0.0,0.19,0.38,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:33,0.0,0.0,-0.0,0.0,0.42,0.0,0.2,0.37,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:35,0.0,0.0,-0.03,0.0,0.4,0.0,0.18,0.36,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:36,0.0,0.0,0.0,0.0,0.4,0.0,0.19,0.35,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:38,0.0,0.0,-0.01,0.0,0.41,0.0,0.2,0.36,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:39,0.0,0.0,-0.04,0.0,0.41,0.0,0.2,0.35,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:40,0.0,0.0,-0.04,0.0,0.43,0.0,0.2,0.38,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:41,0.0,0.0,-0.01,0.0,0.42,0.0,0.18,0.38,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:42,0.0,0.0,-0.01,0.0,0.43,0.0,0.22,0.37,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:44,0.0,0.0,-0.04,0.0,0.45,0.0,0.21,0.4,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:45,0.0,0.0,-0.03,0.0,0.43,0.0,0.21,0.38,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:46,0.0,0.0,-0.01,0.0,0.41,0.0,0.19,0.37,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:47,0.0,0.0,-0.01,0.0,0.43,0.0,0.2,0.38,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:48,0.0,0.0,-0.03,0.0,0.42,0.0,0.21,0.36,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:49,0.0,0.0,-0.04,0.0,0.42,0.0,0.22,0.36,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:51,0.0,0.0,-0.01,0.0,0.42,0.0,0.19,0.37,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:52,0.0,0.0,-0.04,0.0,0.44,0.0,0.19,0.4,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:54,0.0,0.0,-0.04,0.0,0.45,0.0,0.17,0.42,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:55,0.0,0.0,-0.01,0.0,0.44,0.0,0.19,0.4,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:56,0.0,0.0,-0.01,0.0,0.45,0.0,0.18,0.42,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-25T14:31:57,0.0,0.0,-0.04,0.0,0.44,0.0,0.17,0.41,-0.0,0.0,0.0,inf,inf,nan,nan
