Timestamp,URMS,UMN,UDC,UAC,IRMS,IMN,IDC,IAC,P,S,Q,LAMB,PHI,FU,FI
2024-04-23T14:53:18,0.0,0.0,0.08,0.0,0.73,0.0,-0.62,0.4,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-23T14:53:20,0.0,0.0,0.07,0.0,0.77,0.0,-0.63,0.44,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-23T14:53:21,0.0,0.0,0.1,0.0,0.75,0.0,-0.63,0.41,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-23T14:53:22,0.0,0.0,0.1,0.0,0.72,0.0,-0.61,0.39,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-23T14:53:23,0.0,0.0,0.07,0.0,0.73,0.0,-0.61,0.4,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-23T14:53:25,0.0,0.0,0.07,0.0,0.73,0.0,-0.62,0.38,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-23T14:53:26,0.0,0.0,0.1,0.0,0.72,0.0,-0.62,0.37,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-23T14:53:27,0.0,0.0,0.09,0.0,0.74,0.0,-0.63,0.39,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-23T14:53:28,0.0,0.0,0.07,0.0,0.73,0.0,-0.62,0.38,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-23T14:53:30,0.0,0.0,0.08,0.0,0.75,0.0,-0.63,0.41,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-23T14:53:31,0.0,0.0,0.11,0.0,0.75,0.0,-0.63,0.41,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-23T14:53:32,0.0,0.0,0.08,0.0,0.74,0.0,-0.63,0.4,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-23T14:53:33,0.0,0.0,0.07,0.0,0.77,0.0,-0.63,0.44,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-23T14:53:34,0.0,0.0,0.09,0.0,0.75,0.0,-0.63,0.42,0.0,0.0,0.0,inf,inf,nan,nan
2024-04-23T14:53:35,0.0,0.0,0.11,0.0,0.72,0.0,-0.61,0.39,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-23T14:53:36,0.0,0.0,0.08,0.0,0.73,0.0,-0.61,0.39,-0.0,0.0,0.0,inf,inf,nan,nan
2024-04-23T14:53:38,0.0,0.0,0.06,0.0,0.72,0.0,-0.61,0.39,-0.0,0.0,0.0,inf,inf,nan,nan
