step,time,pv1_input_current_sum,pv1_input_current_avg,4000100388 output_source_priority,4000100388 charger_source_priority,4000100388 input_voltage_range,4000100388 ac_output_voltage,4000100388 ac_output_frequency,4000100388 max_ac_charging_current,4000100388 ac_input_current,4000100388 battery_charging_current,4000100388 ac_input_active_power,4000100388 ac_output_active_power,4000100388 pv1_input_current,4000100388 mode,4000100388 fault_mode,4000100237 output_source_priority,4000100237 charger_source_priority,4000100237 input_voltage_range,4000100237 ac_output_voltage,4000100237 ac_output_frequency,4000100237 max_ac_charging_current,4000100237 ac_input_current,4000100237 battery_charging_current,4000100237 ac_input_active_power,4000100237 ac_output_active_power,4000100237 pv1_input_current,4000100237 mode,4000100237 fault_mode
0,2024-04-23T15:14:13.103853,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
0,2024-04-23T15:14:18.677553,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
0,2024-04-23T15:14:24.571282,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
0,2024-04-23T15:14:30.184988,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
0,2024-04-23T15:14:35.861089,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,1,0,0.0,S,48
0,2024-04-23T15:14:41.370016,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
0,2024-04-23T15:14:46.902613,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,0.0,0,0,0,0.0,S,48
0,2024-04-23T15:14:52.574037,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,509,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.3,16,1000,0,0.0,S,48
0,2024-04-23T15:14:58.205091,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,511,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.7,19,1095,0,0.0,S,48
0,2024-04-23T15:15:04.144378,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,512,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.7,19,1099,0,0.0,S,48
0,2024-04-23T15:15:09.777792,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,512,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.6,19,1075,0,0.0,S,48
0,2024-04-23T15:15:15.375333,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.1,9,505,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.6,19,1081,0,0.0,S,48
0,2024-04-23T15:15:20.967211,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.1,9,499,0,0.0,S,48,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.7,19,1105,0,0.0,S,48
