step,time,pv1_input_current_sum,pv1_input_current_avg,4000100388 output_source_priority,4000100388 charger_source_priority,4000100388 input_voltage_range,4000100388 ac_output_voltage,4000100388 ac_output_frequency,4000100388 max_ac_charging_current,4000100388 ac_input_current,4000100388 battery_charging_current,4000100388 ac_input_active_power,4000100388 ac_output_current,4000100388 ac_output_active_power,4000100388 pv1_input_current,4000100388 mode,4000100388 fault_mode,4000100237 output_source_priority,4000100237 charger_source_priority,4000100237 input_voltage_range,4000100237 ac_output_voltage,4000100237 ac_output_frequency,4000100237 max_ac_charging_current,4000100237 ac_input_current,4000100237 battery_charging_current,4000100237 ac_input_active_power,4000100237 ac_output_current,4000100237 ac_output_active_power,4000100237 pv1_input_current,4000100237 mode,4000100237 fault_mode
0,2024-04-30T14:08:29.615801,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,10,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,10,0.0,0,0,0.0,0,0.0,S,00
0,2024-04-30T14:08:35.219435,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,10,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,10,0.0,0,0,0.0,0,0.0,S,00
0,2024-04-30T14:08:40.885533,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,10,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,10,0.0,0,0,0.0,0,0.0,S,00
0,2024-04-30T14:08:46.488895,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,10,0.0,0,0,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,10,0.0,0,0,0.0,0,0.0,L,00
0,2024-04-30T14:08:52.156694,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.8,49.9,10,0.0,0,0,0.0,3,0.0,L,00,solar_utility_bat,solar_utility,appliance,230.4,49.9,10,0.0,0,0,0.0,8,0.0,L,00
0,2024-04-30T14:08:58.131195,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.9,49.9,10,0.0,0,0,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,appliance,230.2,50.0,10,0.0,0,0,0.0,13,0.0,L,00
0,2024-04-30T14:09:03.785196,0.0,0.0,solar_utility_bat,solar_utility,ups,229.8,49.9,10,0.0,0,0,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,230.2,50.0,10,0.0,0,0,0.0,13,0.0,L,00
0,2024-04-30T14:09:09.554620,0.0,0.0,solar_utility_bat,solar_utility,ups,229.3,49.9,10,2.4,10,567,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,230.0,50.0,10,2.2,13,507,0.1,0,0.0,L,00
0,2024-04-30T14:09:15.272762,0.0,0.0,solar_utility_bat,solar_utility,ups,229.6,50.0,10,2.4,9,567,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,229.9,50.0,10,2.3,9,540,0.0,27,0.0,L,00
0,2024-04-30T14:09:21.015786,0.0,0.0,solar_utility_bat,solar_utility,ups,229.5,49.9,10,2.4,10,562,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,230.1,49.9,10,2.4,9,567,0.1,15,0.0,L,00
