step,time,pv1_input_current_sum,pv1_input_current_avg,4000100388 output_source_priority,4000100388 charger_source_priority,4000100388 input_voltage_range,4000100388 ac_output_voltage,4000100388 ac_output_frequency,4000100388 max_ac_charging_current,4000100388 ac_input_current,4000100388 battery_charging_current,4000100388 ac_input_active_power,4000100388 ac_output_current,4000100388 ac_output_active_power,4000100388 pv1_input_current,4000100388 mode,4000100388 fault_mode,4000100237 output_source_priority,4000100237 charger_source_priority,4000100237 input_voltage_range,4000100237 ac_output_voltage,4000100237 ac_output_frequency,4000100237 max_ac_charging_current,4000100237 ac_input_current,4000100237 battery_charging_current,4000100237 ac_input_active_power,4000100237 ac_output_current,4000100237 ac_output_active_power,4000100237 pv1_input_current,4000100237 mode,4000100237 fault_mode
0,2024-05-01T13:45:35.659007,0.0,0.0,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,0.2,53,0.0,B,00,solar_utility_bat,solar_utility,appliance,234.1,49.9,30,0.0,0,0,0.2,633,0.0,B,00
0,2024-05-01T13:45:41.180387,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.9,50.0,30,0.0,0,0,0.1,4,0.0,B,00,solar_utility_bat,solar_utility,appliance,229.9,50.0,30,0.0,0,0,0.0,16,0.0,B,00
0,2024-05-01T13:45:46.799993,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,50.1,30,0.0,0,0,0.0,22,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,49.4,30,0.0,0,0,0.0,9,0.0,B,00
0,2024-05-01T13:45:52.439293,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.9,50.0,30,0.0,0,0,0.0,26,0.0,B,00,solar_utility_bat,solar_utility,appliance,230.0,50.0,30,0.0,0,0,0.1,31,0.0,B,00
0,2024-05-01T13:45:58.177441,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.7,49.9,30,0.0,0,0,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,appliance,230.4,50.0,30,0.0,0,0,0.0,5,0.0,L,00
0,2024-05-01T13:46:03.913328,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.8,49.9,30,0.0,0,0,0.0,4,0.0,L,00,solar_utility_bat,solar_utility,appliance,230.1,49.9,30,0.0,0,0,0.0,16,0.0,L,00
0,2024-05-01T13:46:09.622082,0.0,0.0,solar_utility_bat,solar_utility,appliance,229.8,49.9,30,0.0,0,12,0.0,2,0.0,L,00,solar_utility_bat,solar_utility,ups,230.1,49.9,30,0.0,0,0,0.0,16,0.0,L,00
0,2024-05-01T13:46:15.431828,0.0,0.0,solar_utility_bat,solar_utility,ups,229.5,49.9,30,4.9,19,1124,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,230.1,49.9,30,0.0,0,0,0.0,16,0.0,L,00
0,2024-05-01T13:46:21.265677,0.0,0.0,solar_utility_bat,solar_utility,ups,229.4,49.9,30,4.7,19,1094,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,229.9,50.0,30,3.4,10,800,0.7,167,0.0,L,00
0,2024-05-01T13:46:27.275658,0.0,0.0,solar_utility_bat,solar_utility,ups,229.5,49.8,30,4.8,19,1103,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,229.8,50.0,30,3.3,10,773,0.7,172,0.0,L,00
0,2024-05-01T13:46:32.998506,0.0,0.0,solar_utility_bat,solar_utility,ups,229.2,49.8,30,4.7,19,1093,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,230.0,50.0,30,3.3,10,773,0.6,166,0.0,L,00
0,2024-05-01T13:46:38.687823,0.0,0.0,solar_utility_bat,solar_utility,ups,229.5,49.9,30,4.8,19,1104,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,230.3,50.0,30,3.4,10,789,0.6,166,0.0,L,00
0,2024-05-01T13:46:44.551336,0.0,0.0,solar_utility_bat,solar_utility,ups,229.2,49.9,30,4.7,19,1083,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,229.9,49.9,30,3.4,10,784,0.7,166,0.0,L,00
0,2024-05-01T13:46:50.418754,0.0,0.0,solar_utility_bat,solar_utility,ups,229.5,49.9,30,4.6,19,1069,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,229.9,49.8,30,3.3,9,767,0.7,167,0.0,L,00
0,2024-05-01T13:46:56.159348,0.0,0.0,solar_utility_bat,solar_utility,ups,229.3,49.9,30,4.7,19,1089,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,229.8,50.0,30,3.3,10,761,0.7,160,0.0,L,00
0,2024-05-01T13:47:01.931846,0.0,0.0,solar_utility_bat,solar_utility,ups,229.2,50.0,30,4.7,19,1099,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,230.0,50.0,30,3.3,10,765,0.7,160,0.0,L,00
0,2024-05-01T13:47:07.713888,0.0,0.0,solar_utility_bat,solar_utility,ups,229.2,50.0,30,4.8,19,1107,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,229.9,49.9,30,3.4,10,795,0.7,173,0.0,L,00
0,2024-05-01T13:47:13.485317,0.0,0.0,solar_utility_bat,solar_utility,ups,229.5,50.0,30,4.6,19,1076,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,229.9,49.9,30,3.4,10,795,0.7,173,0.0,L,00
0,2024-05-01T13:47:19.431155,0.0,0.0,solar_utility_bat,solar_utility,ups,229.5,49.9,30,4.8,19,1116,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,229.7,49.8,30,3.3,10,779,0.7,157,0.0,L,00
0,2024-05-01T13:47:25.149467,0.0,0.0,solar_utility_bat,solar_utility,ups,229.1,49.8,30,5.9,23,1358,0.0,0,0.0,L,00,solar_utility_bat,solar_utility,ups,229.8,49.9,30,3.5,9,818,0.9,206,0.0,L,00
