step,time,pv1_input_current_sum,pv1_input_current_avg,4000100388 output_source_priority,4000100388 charger_source_priority,4000100388 input_voltage_range,4000100388 ac_output_voltage,4000100388 ac_output_frequency,4000100388 max_ac_charging_current,4000100388 ac_input_current,4000100388 battery_charging_current,4000100388 ac_input_active_power,4000100388 ac_output_current,4000100388 ac_output_active_power,4000100388 pv1_input_current,4000100388 mode,4000100388 fault_mode,4000100237 output_source_priority,4000100237 charger_source_priority,4000100237 input_voltage_range,4000100237 ac_output_voltage,4000100237 ac_output_frequency,4000100237 max_ac_charging_current,4000100237 ac_input_current,4000100237 battery_charging_current,4000100237 ac_input_active_power,4000100237 ac_output_current,4000100237 ac_output_active_power,4000100237 pv1_input_current,4000100237 mode,4000100237 fault_mode
0,2024-05-01T11:19:04.950147,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.0,20,1159,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,522,0.0,0,0.0,S,00
0,2024-05-01T11:19:10.451865,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.0,20,1150,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,510,0.0,0,0.0,S,00
0,2024-05-01T11:19:16.072363,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.8,20,1122,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,520,0.0,0,0.0,S,00
0,2024-05-01T11:19:21.675601,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.0,20,1152,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,525,0.0,0,0.0,S,00
0,2024-05-01T11:19:27.209484,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.0,20,1155,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,525,0.0,0,0.0,S,00
0,2024-05-01T11:19:32.809971,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.9,20,1141,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,516,0.0,0,0.0,S,00
0,2024-05-01T11:19:38.589314,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.9,20,1126,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,523,0.0,0,0.0,S,00
0,2024-05-01T11:19:44.302526,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.9,20,1146,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,515,0.0,0,0.0,S,00
0,2024-05-01T11:19:49.791219,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.9,20,1143,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.3,9,531,0.0,0,0.0,S,00
0,2024-05-01T11:19:55.400574,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,5.7,23,1310,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.3,9,531,0.0,0,0.0,S,00
0,2024-05-01T11:20:00.987163,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,6.6,26,1529,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,2.2,9,518,0.0,0,0.0,S,00
0,2024-05-01T11:20:06.620135,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.5,30,1727,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,4.3,23,1007,0.0,0,0.0,S,00
0,2024-05-01T11:20:12.399479,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.9,32,1816,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.5,30,1734,0.0,0,0.0,S,00
0,2024-05-01T11:20:17.998607,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.4,30,1703,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,8.3,33,1919,0.0,0,0.0,S,00
0,2024-05-01T11:20:23.636943,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.4,30,1709,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.6,30,1758,0.0,0,0.0,S,00
0,2024-05-01T11:20:29.298633,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.4,30,1703,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.6,30,1757,0.0,0,0.0,S,00
0,2024-05-01T11:20:35.091398,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.2,30,1668,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.3,30,1691,0.0,0,0.0,S,00
0,2024-05-01T11:20:40.965221,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.4,30,1709,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.5,30,1732,0.0,0,0.0,S,00
0,2024-05-01T11:20:46.869022,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.6,30,1740,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.7,30,1771,0.0,0,0.0,S,00
0,2024-05-01T11:20:52.371157,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.4,30,1715,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.5,30,1725,0.0,0,0.0,S,00
0,2024-05-01T11:20:57.879430,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.4,30,1715,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.5,30,1725,0.0,0,0.0,S,00
0,2024-05-01T11:21:03.605224,0.0,0.0,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.6,30,1748,0.0,0,0.0,S,00,solar_utility_bat,solar_utility,appliance,0.0,0.0,30,7.5,30,1729,0.0,0,0.0,S,00
